roundId,multiplier,timestamp
1167,1.75,2025-12-29 12:25:48.469261
1168,5.41,2025-12-29 12:26:17.411386
1169,2.49,2025-12-29 12:26:36.02698
1170,4,2025-12-29 12:26:41.722638
1171,23.83,2025-12-29 12:27:37.059834
1172,3.23,2025-12-29 12:27:58.848375
1173,1.16,2025-12-29 12:28:08.757764
1174,1.19,2025-12-29 12:28:19.499617
1175,14.43,2025-12-29 12:28:59.348682
1176,1.05,2025-12-29 12:29:07.842325
1177,1.14,2025-12-29 12:29:17.890352
1178,1.15,2025-12-29 12:29:27.169939
1179,59.76,2025-12-29 12:30:24.78547
1180,4.47,2025-12-29 12:30:50.613912
1181,1.54,2025-12-29 12:31:04.228877
1182,3.8,2025-12-29 12:31:27.697324
1183,1.15,2025-12-29 12:31:38.029575
1184,2.5,2025-12-29 12:31:57.158921
1185,1.18,2025-12-29 12:32:07.211428
1186,2.03,2025-12-29 12:32:23.907813
1187,1.59,2025-12-29 12:32:37.188644
1188,19.67,2025-12-29 12:33:21.187328
1189,1.74,2025-12-29 12:33:35.671647
1190,11.61,2025-12-29 12:34:12.975916
1191,1.6,2025-12-29 12:34:27.061285
1192,3.9,2025-12-29 12:34:51.198765
1193,1.31,2025-12-29 12:35:02.938061
1194,1.03,2025-12-29 12:35:11.359707
1195,1.36,2025-12-29 12:35:23.429783
1196,1.85,2025-12-29 12:35:38.591894
1197,3.01,2025-12-29 12:35:59.512383
1198,2.8,2025-12-29 12:36:20.397174
1199,3.82,2025-12-29 12:36:44.559542
1200,1.98,2025-12-29 12:37:00.688092
1201,2.15,2025-12-29 12:37:25.850237
1202,3.68,2025-12-29 12:37:49.740159
1203,1.56,2025-12-29 12:38:03.553046
1204,1.26,2025-12-29 12:38:14.167637
1205,16.74,2025-12-29 12:38:56.166221
1206,2.46,2025-12-29 12:39:15.209459
1207,1,2025-12-29 12:39:23.349408
1208,1.33,2025-12-29 12:39:34.535811
1209,1.98,2025-12-29 12:39:50.870596
1210,2,2025-12-29 12:39:56.743396
1211,5.16,2025-12-29 12:40:18.828267
1212,3.44,2025-12-29 12:40:41.878179
1213,2.69,2025-12-29 12:41:02.026928
1214,1.33,2025-12-29 12:41:13.578726
1215,4.91,2025-12-29 12:41:40.674725
1216,1.46,2025-12-29 12:41:52.680278
1217,1.66,2025-12-29 12:42:07.374802
1218,1.25,2025-12-29 12:42:18.131163
1219,1.94,2025-12-29 12:42:33.97991
1220,4.49,2025-12-29 12:43:00.081481
1221,1.75,2025-12-29 12:43:23.680144
1222,1.97,2025-12-29 12:43:39.714161
1223,1.28,2025-12-29 12:43:51.233122
1224,5.71,2025-12-29 12:44:20.253912
1225,3.62,2025-12-29 12:44:43.605466
1226,1,2025-12-29 12:44:51.966537
1227,1.71,2025-12-29 12:45:05.97297
1228,1.83,2025-12-29 12:45:21.031284
1229,2.01,2025-12-29 12:45:38.220998
1230,2.02,2025-12-29 12:45:54.144169
1231,2.81,2025-12-29 12:46:15.119614
1232,8.2,2025-12-29 12:46:47.898063
1233,2.41,2025-12-29 12:47:06.556948
1234,28.17,2025-12-29 12:47:55.117714
1235,1.02,2025-12-29 12:48:03.649232
1236,2.22,2025-12-29 12:48:40.011113
1237,9.19,2025-12-29 12:49:14.343461
1238,1.37,2025-12-29 12:49:26.592645
1239,2.17,2025-12-29 12:49:43.683386
1240,1.06,2025-12-29 12:49:53.046683
1241,9.02,2025-12-29 12:50:27.491536
1242,2.85,2025-12-29 12:50:48.348568
1243,4.17,2025-12-29 12:51:13.075183
1244,3.37,2025-12-29 12:51:35.560848
1245,4,2025-12-29 12:51:41.248904
1246,3.22,2025-12-29 12:52:06.272972
1247,3.96,2025-12-29 12:52:30.412545
1248,1.47,2025-12-29 12:52:43.535709
1249,1.18,2025-12-29 12:52:53.3061
1250,1.7,2025-12-29 12:53:07.972529
1251,1.38,2025-12-29 12:53:19.982113
1252,3.99,2025-12-29 12:53:44.15951
1253,26.64,2025-12-29 12:54:32.241649
1254,1.44,2025-12-29 12:54:44.825684
1255,1.16,2025-12-29 12:54:53.991422
1256,1.15,2025-12-29 12:55:03.952671
1257,7,2025-12-29 12:55:25.689523
1258,3.79,2025-12-29 12:55:49.68852
1259,2.48,2025-12-29 12:56:08.967983
1260,3.72,2025-12-29 12:56:32.38739
1261,2.78,2025-12-29 12:56:52.616549
1262,1.17,2025-12-29 12:57:02.388151
1263,4.1,2025-12-29 12:57:27.893026
1264,2.43,2025-12-29 12:57:46.20323
1265,18.05,2025-12-29 12:58:29.375777
1266,1.05,2025-12-29 12:58:38.090666
1267,2.32,2025-12-29 12:58:56.280694
1268,1.83,2025-12-29 12:59:11.433141
1269,1.14,2025-12-29 12:59:21.322498
1270,1,2025-12-29 12:59:29.588749
1271,1.09,2025-12-29 12:59:38.582312
1272,1.09,2025-12-29 12:59:47.42302
1273,6.08,2025-12-29 13:00:16.932823
1274,2,2025-12-29 13:00:22.77983
1275,18.86,2025-12-29 13:01:00.368414
1276,1.69,2025-12-29 13:01:14.557209
1277,4.32,2025-12-29 13:01:40.389837
1278,1.48,2025-12-29 13:01:52.980278
1279,2.08,2025-12-29 13:02:10.414397
1280,2.56,2025-12-29 13:02:29.264946
1281,2.04,2025-12-29 13:02:45.89359
1282,1.28,2025-12-29 13:02:57.543731
1283,4.35,2025-12-29 13:03:22.999577
1284,2,2025-12-29 13:03:39.413415
1285,71.2,2025-12-29 13:04:38.669792
1286,5.02,2025-12-29 13:05:06.155925
1287,2.32,2025-12-29 13:05:24.039871
1288,2.11,2025-12-29 13:05:41.443533
1289,2,2025-12-29 13:05:46.839195
1290,1.05,2025-12-29 13:05:50.383139
1291,1.13,2025-12-29 13:05:59.573522
1292,4.76,2025-12-29 13:06:26.459251
1293,1.52,2025-12-29 13:06:39.512843
1294,1.05,2025-12-29 13:06:47.747685
1295,2.23,2025-12-29 13:07:06.020107
1296,8.59,2025-12-29 13:07:39.552875
1297,1.34,2025-12-29 13:07:51.132271
1298,5.17,2025-12-29 13:08:19.458963
1299,2.05,2025-12-29 13:08:35.940775
1300,1.02,2025-12-29 13:08:43.812926
1301,3.06,2025-12-29 13:09:05.822594
1302,1,2025-12-29 13:09:13.639191
1303,3.32,2025-12-29 13:09:36.018156
1304,1.25,2025-12-29 13:09:46.939915
1305,1.75,2025-12-29 13:10:01.461747
1306,3.31,2025-12-29 13:10:24.322204
1307,1.01,2025-12-29 13:10:32.469678
1308,8.31,2025-12-29 13:11:05.319757
1309,12.77,2025-12-29 13:11:11.29681
1310,1.11,2025-12-29 13:11:20.560804
1311,2.86,2025-12-29 13:11:40.822065
1312,1.07,2025-12-29 13:11:49.96859
1313,1,2025-12-29 13:11:58.302137
1314,1.84,2025-12-29 13:12:13.501478
1315,1.23,2025-12-29 13:12:24.054127
1316,2.48,2025-12-29 13:12:42.785007
1317,38.8,2025-12-29 13:13:35.075675
1318,3.2,2025-12-29 13:13:56.917459
1319,2.03,2025-12-29 13:14:13.810887
1320,1.32,2025-12-29 13:14:25.229708
1321,13.32,2025-12-29 13:15:04.141051
1322,3.94,2025-12-29 13:15:28.610117
1323,3.28,2025-12-29 13:15:51.080712
1324,1.28,2025-12-29 13:16:01.785449
1325,1.47,2025-12-29 13:16:14.643821
1326,2.89,2025-12-29 13:16:35.686559
1327,6.04,2025-12-29 13:17:05.202998
1328,1.62,2025-12-29 13:17:18.833842
1329,1.03,2025-12-29 13:17:27.378591
1330,1.34,2025-12-29 13:17:38.812652
1331,2.79,2025-12-29 13:17:59.556832
1332,8.13,2025-12-29 13:18:32.860217
1333,5.48,2025-12-29 13:19:01.609085
1334,1.16,2025-12-29 13:19:11.311851
1335,1.02,2025-12-29 13:19:19.393173
1336,1.29,2025-12-29 13:19:30.818221
1337,1.26,2025-12-29 13:19:41.241414
1338,1.63,2025-12-29 13:19:55.91602
1339,1.48,2025-12-29 13:20:08.299563
1340,1.99,2025-12-29 13:20:24.507307
1341,8.51,2025-12-29 13:20:58.641241
1342,1.13,2025-12-29 13:21:08.404264
1343,3.31,2025-12-29 13:21:30.100821
1344,1.42,2025-12-29 13:21:43.119998
1345,3.98,2025-12-29 13:22:07.398437
1346,2,2025-12-29 13:22:20.845087
1347,2,2025-12-29 13:22:25.83275
1348,1.13,2025-12-29 13:22:29.955051
1349,5.48,2025-12-29 13:22:58.534135
1350,7.95,2025-12-29 13:23:31.306249
1351,1.82,2025-12-29 13:23:46.148658
1352,1.62,2025-12-29 13:24:00.808022
1353,2.59,2025-12-29 13:24:20.878102
1354,1.78,2025-12-29 13:24:35.266999
1355,2.44,2025-12-29 13:24:54.48922
1356,1.26,2025-12-29 13:25:05.4038
1357,2.1,2025-12-29 13:25:22.391582
1358,4,2025-12-29 13:25:27.838969
1359,4.51,2025-12-29 13:25:48.156906
1360,1.42,2025-12-29 13:26:00.693035
1361,131.39,2025-12-29 13:27:07.321556
1362,1.59,2025-12-29 13:27:20.782167
1363,12.53,2025-12-29 13:27:59.787124
1364,1.03,2025-12-29 13:28:07.588968
1365,1.14,2025-12-29 13:28:17.520385
1366,378.96,2025-12-29 13:29:36.846261
1367,1,2025-12-29 13:29:45.153294
1368,2.48,2025-12-29 13:30:03.778621
1369,9.51,2025-12-29 13:30:39.383118
1370,1.37,2025-12-29 13:30:51.08095
1371,3.24,2025-12-29 13:31:13.260596
1372,4.38,2025-12-29 13:31:38.766991
1373,1.87,2025-12-29 13:31:54.926038
1374,1.47,2025-12-29 13:32:07.555135
1375,3.68,2025-12-29 13:32:31.571131
1376,5.84,2025-12-29 13:32:59.86902
1377,3.48,2025-12-29 13:33:23.43448
1378,2.05,2025-12-29 13:33:39.917107
1379,2.99,2025-12-29 13:34:01.606115
1380,1.29,2025-12-29 13:34:12.394717
1381,2.86,2025-12-29 13:34:33.288219
1382,2.77,2025-12-29 13:34:53.488396
1383,1.42,2025-12-29 13:35:05.955973
1384,3.15,2025-12-29 13:35:27.163176
1385,1.25,2025-12-29 17:07:05.35854
1386,3.03,2025-12-29 17:07:26.911328
1387,6.28,2025-12-29 17:10:02.244534
1388,2.17,2025-12-29 17:10:19.706552
1389,1.08,2025-12-29 17:10:28.689836
1390,4,2025-12-29 17:10:34.047244
1391,3.16,2025-12-29 17:10:50.636826
1392,4,2025-12-29 17:10:55.975063
1393,6.73,2025-12-29 17:11:21.318423
1394,3.89,2025-12-29 17:11:45.792611
1395,2.06,2025-12-29 17:12:02.828161
1396,3.32,2025-12-29 17:12:25.046508
1397,3.02,2025-12-29 17:12:46.643219
1398,7.32,2025-12-29 17:13:18.411299
1399,143.73,2025-12-29 17:14:26.379561
1400,2,2025-12-29 17:14:31.526572
1401,1.1,2025-12-29 17:14:35.051129
1402,2.4,2025-12-29 17:14:54.432162
1403,1.06,2025-12-29 17:15:02.911099
1404,1,2025-12-29 17:15:11.002701
1405,2.85,2025-12-29 17:15:31.329057
1406,1.55,2025-12-29 17:15:45.042058
1407,1.18,2025-12-29 17:15:54.793489
1408,1.16,2025-12-29 17:16:04.565559
1409,3.88,2025-12-29 17:16:28.881394
1410,4.07,2025-12-29 17:16:54.290625
1411,1.21,2025-12-29 17:17:04.344776
1412,1.31,2025-12-29 17:17:15.874976
1413,1.1,2025-12-29 17:17:24.779191
1414,1.33,2025-12-29 17:17:36.108431
1415,1.15,2025-12-29 17:17:45.796014
1416,1.1,2025-12-29 17:17:55.515872
1417,1.45,2025-12-29 17:18:07.939518
1418,1.11,2025-12-29 17:18:17.042413
1419,1.72,2025-12-29 17:18:31.536155
1420,1.05,2025-12-29 17:18:40.158824
1421,2,2025-12-29 17:18:45.941599
1422,3.07,2025-12-29 17:19:01.897466
1423,1,2025-12-29 17:19:10.003966
1424,1.25,2025-12-29 17:19:20.609542
1425,2.86,2025-12-29 17:19:41.678798
1426,12.01,2025-12-29 17:20:19.749535
1427,2,2025-12-29 17:20:25.031688
1428,2.56,2025-12-29 17:20:37.865013
1429,1.11,2025-12-29 17:20:47.517783
1430,4,2025-12-29 17:20:52.74127
1431,1.18,2025-12-29 17:20:56.911919
1432,1.84,2025-12-29 17:21:12.940619
1433,4.41,2025-12-29 17:21:38.46612
1434,2.48,2025-12-29 17:21:57.91025
1435,2.14,2025-12-29 17:22:15.094914
1436,2.43,2025-12-29 17:22:33.952597
1437,4.63,2025-12-29 17:23:00.201574
1438,2.09,2025-12-29 17:23:17.050229
1439,3.84,2025-12-29 17:23:41.404427
1440,11.94,2025-12-29 17:24:19.029361
1441,1.48,2025-12-29 17:24:32.188855
1442,2,2025-12-29 17:24:37.380625
1443,1.26,2025-12-29 17:24:42.647899
1444,7.07,2025-12-29 17:25:14.4711
1445,2,2025-12-29 17:25:20.089601
1446,3.09,2025-12-29 17:25:35.561186
1447,1.58,2025-12-29 17:25:49.924953
1448,1,2025-12-29 17:25:57.869307
1449,2.65,2025-12-29 17:26:17.256427
1450,1.22,2025-12-29 17:26:27.722915
1451,24.63,2025-12-29 17:27:14.408125
1452,74.07,2025-12-29 17:28:13.76948
1453,2.37,2025-12-29 17:28:32.808422
1454,3.13,2025-12-29 17:28:54.516595
1455,9.31,2025-12-29 17:29:28.873785
1456,1.61,2025-12-29 17:29:42.850761
1457,2.15,2025-12-29 17:29:59.784996
1458,10.93,2025-12-29 17:30:37.272325
1459,1.6,2025-12-29 17:30:50.87592
1460,1.21,2025-12-29 17:31:01.060412
1461,2.18,2025-12-29 17:31:18.35502
1462,17.72,2025-12-29 17:32:00.894263
1463,1.67,2025-12-29 17:32:15.850494
1464,6.07,2025-12-29 17:32:45.19399
1465,2.97,2025-12-29 17:33:05.895338
1466,2.49,2025-12-29 17:33:25.854806
1467,1.18,2025-12-29 17:33:35.336884
1468,4.59,2025-12-29 17:34:02.134754
1469,1.55,2025-12-29 17:34:15.049959
1470,1.88,2025-12-29 17:34:30.686653
1471,4.59,2025-12-29 17:34:56.731698
1472,2.88,2025-12-29 17:35:17.808626
1473,1.12,2025-12-29 17:35:26.912227
1474,3.09,2025-12-29 17:35:49.034894
1475,2.47,2025-12-29 17:36:08.027067
1476,1.5,2025-12-29 17:36:20.551609
1477,1.67,2025-12-29 17:36:35.491595
1478,1,2025-12-29 17:36:42.973233
1479,2.22,2025-12-29 17:37:00.81257
1480,1.25,2025-12-29 17:37:11.411126
1481,12.41,2025-12-29 17:37:49.689518
1482,1,2025-12-29 17:37:58.092463
1483,1.01,2025-12-29 17:38:06.442366
1484,1.9,2025-12-29 17:38:22.089097
1485,3.08,2025-12-29 17:38:43.533235
1486,18.17,2025-12-29 17:39:26.40405
1487,1.28,2025-12-29 17:39:37.81517
1488,1.1,2025-12-29 17:39:47.011876
1489,1.8,2025-12-29 17:40:02.206551
1490,2.69,2025-12-29 17:40:22.297542
1491,1.24,2025-12-29 17:40:32.950761
1492,1.81,2025-12-29 17:40:48.088514
1493,1.55,2025-12-29 17:41:01.64183
1494,2.74,2025-12-29 17:41:21.488217
1495,1.6,2025-12-29 17:41:35.37297
1496,1.29,2025-12-29 17:41:46.096536
1497,3.33,2025-12-29 17:42:09.000145
1498,1.62,2025-12-29 17:42:22.516973
1499,2.54,2025-12-29 17:42:41.887212
1500,23.67,2025-12-29 17:43:28.183565
1501,1.92,2025-12-29 17:43:44.22697
1502,3.08,2025-12-29 17:44:05.349885
1503,1.01,2025-12-29 17:44:13.455904
1504,2.54,2025-12-29 17:44:33.444014
1505,1.74,2025-12-29 17:44:47.244539
1506,3.27,2025-12-29 17:45:10.251599
1507,11.17,2025-12-29 17:45:46.766907
1508,1.29,2025-12-29 17:45:58.536964
1509,1.26,2025-12-29 17:46:09.514498
1510,6.39,2025-12-29 17:46:39.631962
1511,3.52,2025-12-29 17:47:02.69401
1512,6.73,2025-12-29 17:47:33.177553
1513,4.32,2025-12-29 17:47:59.269822
1514,1.03,2025-12-29 17:48:07.879037
1515,2.02,2025-12-29 17:48:23.812838
1516,328.87,2025-12-29 17:49:41.534032
1517,1.12,2025-12-29 17:49:51.253324
1518,28.62,2025-12-29 17:50:39.129086
1519,2.07,2025-12-29 17:50:56.390701
1520,5.97,2025-12-29 17:51:26.465249
1521,1.19,2025-12-29 17:51:36.387888
1522,1.4,2025-12-29 17:51:47.983506
1523,3.06,2025-12-29 17:52:09.464243
1524,3.4,2025-12-29 17:52:32.637664
1525,3.21,2025-12-29 17:52:54.769285
1526,20.37,2025-12-29 17:53:38.494668
1527,1.05,2025-12-29 17:53:47.745489
1528,1.45,2025-12-29 17:53:59.747879
1529,1.18,2025-12-29 17:54:09.861149
1530,1.17,2025-12-29 17:54:20.242742
1531,1.74,2025-12-29 17:54:35.177374
1532,2.73,2025-12-29 17:54:54.745195
1533,2.34,2025-12-29 17:55:14.923146
1534,5.1,2025-12-29 18:36:46.967735
1535,1.24,2025-12-29 18:43:45.205648
1536,2.82,2025-12-29 18:44:09.204242
1537,2.72,2025-12-29 18:48:44.762671
1538,1.04,2025-12-29 18:48:52.677821
1539,1.86,2025-12-29 18:49:09.161315
1540,2.66,2025-12-29 18:49:28.597336
1541,6.95,2025-12-29 18:50:00.012175
1542,1.43,2025-12-29 18:50:13.222204
1543,6.46,2025-12-29 18:50:42.953933
1544,3.02,2025-12-29 18:51:04.0387
1545,2.87,2025-12-29 18:51:25.302481
1546,1,2025-12-29 18:51:32.937593
1547,8.03,2025-12-29 18:52:17.965575
1548,3.41,2025-12-29 18:52:40.926029
1549,1.04,2025-12-29 18:52:49.513357
1550,2.16,2025-12-29 18:53:05.940074
1551,1.06,2025-12-29 18:53:14.641761
1552,5.72,2025-12-29 18:53:43.544637
1553,2.11,2025-12-29 18:54:01.00671
1554,3.9,2025-12-29 18:54:25.280746
1555,2.05,2025-12-29 18:54:42.765622
1556,1.23,2025-12-29 18:54:53.172938
1557,1.33,2025-12-29 18:55:12.548872
1558,2.1,2025-12-29 18:55:28.73906
1559,2.72,2025-12-29 18:55:49.560048
1560,3.83,2025-12-29 18:56:13.91188
1561,3.72,2025-12-29 18:56:38.317908
1562,1.25,2025-12-29 18:56:48.642626
1563,2.2,2025-12-29 18:57:05.401609
1564,2.54,2025-12-29 18:57:24.701525
1565,1.28,2025-12-29 18:57:38.648737
1566,1.13,2025-12-29 18:57:46.264494
1567,5.36,2025-12-29 18:58:13.599865
1568,2.99,2025-12-29 18:58:35.390323
1569,3.39,2025-12-29 18:58:57.417732
1570,1.06,2025-12-29 18:59:06.030374
1571,1.35,2025-12-29 18:59:18.642511
1572,5.8,2025-12-29 18:59:47.318116
1573,2.87,2025-12-29 19:00:08.515361
1574,1.3,2025-12-29 19:00:19.390552
1575,1.04,2025-12-29 19:00:28.797802
1576,2.21,2025-12-29 19:00:45.782017
1577,2.73,2025-12-29 19:01:05.706174
1578,1.85,2025-12-29 19:01:21.263052
1579,1.94,2025-12-29 19:01:37.430928
1580,7.26,2025-12-29 19:02:09.18247
1581,1.21,2025-12-29 19:02:19.701883
1582,1.11,2025-12-29 19:02:28.891825
1583,2.47,2025-12-29 19:02:47.485665
1584,1.45,2025-12-29 19:03:00.387417
1585,4.56,2025-12-29 19:03:26.957825
1586,3.12,2025-12-29 19:03:48.038201
1587,8.54,2025-12-29 19:04:22.720529
1588,4.81,2025-12-29 19:04:41.917385
1589,2.51,2025-12-29 19:05:01.204133
1590,2.57,2025-12-29 19:05:42.063552
1591,43.42,2025-12-29 19:06:35.710783
1592,2.18,2025-12-29 19:06:52.966646
1593,5.02,2025-12-29 19:07:20.387539
1594,38.46,2025-12-29 19:08:12.372988
1595,2.5,2025-12-29 19:08:31.76614
1596,8.59,2025-12-29 19:09:06.053615
1597,3.63,2025-12-29 19:09:28.75135
1598,1.03,2025-12-29 19:09:37.859873
1599,5.02,2025-12-29 19:10:05.255455
1600,1.33,2025-12-29 19:10:16.481648
1601,11,2025-12-29 19:10:48.661807
1602,33.75,2025-12-29 19:11:38.592373
1603,1.22,2025-12-29 19:11:49.263987
1604,2.41,2025-12-29 19:12:08.515803
1605,1.41,2025-12-29 19:12:20.056841
1606,1.07,2025-12-29 19:12:29.08226
1607,1.1,2025-12-29 19:12:39.294935
1608,1.16,2025-12-29 19:12:48.387391
1609,3.34,2025-12-29 19:13:10.648466
1610,4.85,2025-12-29 19:13:38.079695
1611,8.49,2025-12-29 19:14:11.86163
1612,1.29,2025-12-29 19:14:22.965474
1613,16.79,2025-12-29 19:15:04.417438
1614,5.46,2025-12-29 19:15:34.114403
1615,1.47,2025-12-29 19:15:45.699949
1616,3.21,2025-12-29 19:16:07.589583
1617,1.14,2025-12-29 19:16:17.456267
1618,1.56,2025-12-29 19:16:31.334656
1619,1.55,2025-12-29 19:16:44.346459
1620,1.38,2025-12-29 19:16:56.423515
1621,1.53,2025-12-29 19:17:09.652211
1622,3.05,2025-12-29 19:17:31.366733
1623,1.58,2025-12-29 19:17:44.458092
1624,3.12,2025-12-29 19:18:06.416431
1625,1.2,2025-12-29 19:18:16.273642
1626,1.17,2025-12-29 19:18:26.943327
1627,21.89,2025-12-29 19:19:11.569265
1628,2.46,2025-12-29 19:19:30.046402
1629,1.53,2025-12-29 19:19:43.891114
1630,1.4,2025-12-29 19:19:55.538369
1631,1.85,2025-12-29 19:20:11.645394
1632,5.86,2025-12-29 19:20:40.291467
1633,4.11,2025-12-29 19:21:05.526826
1634,3.03,2025-12-29 19:21:27.524662
1635,1.03,2025-12-29 19:21:35.968594
1636,9.05,2025-12-29 19:22:09.740441
1637,1.16,2025-12-29 19:22:19.930909
1638,4.52,2025-12-29 19:22:47.03737
1639,37.74,2025-12-29 19:23:37.671122
1640,1.31,2025-12-29 19:23:49.363374
1641,1.62,2025-12-29 19:24:03.21721
1642,1.16,2025-12-29 19:24:12.655795
1643,3.79,2025-12-29 19:24:36.614722
1644,3.01,2025-12-29 19:24:57.971557
1645,1.02,2025-12-29 19:25:07.884426
1646,2.15,2025-12-29 19:25:24.062001
1647,7.97,2025-12-29 19:25:56.672331
1648,2.31,2025-12-29 19:26:15.188786
1649,1.01,2025-12-29 19:26:22.745356
1650,3.4,2025-12-29 19:26:46.313658
1651,1.32,2025-12-29 19:26:59.381942
1652,1.77,2025-12-29 19:27:12.256016
1653,1.61,2025-12-29 19:27:26.692838
1654,1.63,2025-12-29 19:27:39.736642
1655,1.01,2025-12-29 19:27:48.074203
1656,1.92,2025-12-29 19:28:06.068573
1657,4.11,2025-12-29 19:28:29.339089
1658,1.97,2025-12-29 19:28:45.44308
1659,1.64,2025-12-29 19:28:59.920515
1660,4.48,2025-12-29 19:29:25.616782
1661,3.44,2025-12-29 19:29:48.799331
1662,3.41,2025-12-29 19:30:10.533414
1663,5.88,2025-12-29 19:30:17.833317
1664,1.23,2025-12-29 19:30:28.098383
1665,3,2025-12-29 19:30:50.482872
1666,1.17,2025-12-29 19:31:00.199364
1667,2.89,2025-12-29 19:31:20.400846
1668,1.19,2025-12-29 19:31:30.655889
1669,1.16,2025-12-29 19:31:40.366935
1670,1.93,2025-12-29 19:32:07.088879
1671,1.86,2025-12-29 19:32:23.09228
1672,1.06,2025-12-29 19:32:31.294688
1673,1.36,2025-12-29 19:32:42.779831
1674,1.59,2025-12-29 19:32:56.878502
1675,1.24,2025-12-29 19:33:07.763676
1676,10.2,2025-12-29 19:33:44.213099
1677,84,2025-12-29 19:34:01.584836
1678,1.05,2025-12-29 19:34:09.825237
1679,1.99,2025-12-29 19:34:26.437325
1680,14.73,2025-12-29 19:35:07.395227
1681,3.63,2025-12-29 19:35:30.552483
1682,2.32,2025-12-29 19:35:48.55887
1683,1.15,2025-12-29 19:35:58.075291
1684,1.8,2025-12-29 19:36:13.396722
1685,2.56,2025-12-29 19:36:32.589385
1686,1.06,2025-12-29 19:36:41.920177
1687,2.38,2025-12-29 19:37:00.259699
1688,2.65,2025-12-29 19:37:19.239279
1689,13.09,2025-12-29 19:37:58.750244
1690,2.2,2025-12-29 19:38:16.592336
1691,1.79,2025-12-29 19:38:31.190623
1692,1.41,2025-12-29 19:38:44.152649
1693,2.79,2025-12-29 19:39:03.785411
1694,2,2025-12-29 19:39:20.529827
1695,1.78,2025-12-29 19:39:36.659927
1696,1,2025-12-29 19:39:44.156345
1697,3.6,2025-12-29 19:40:06.793244
1698,767.34,2025-12-29 19:41:35.133016
1699,8.39,2025-12-29 19:42:08.834753
1700,2.94,2025-12-29 19:42:29.97808
1701,1.05,2025-12-29 19:42:37.966805
1702,1.29,2025-12-29 19:42:49.491188
1703,1.13,2025-12-29 19:42:58.727624
1704,1.6,2025-12-29 19:43:12.693162
1705,1,2025-12-29 19:43:20.188111
1706,1.71,2025-12-29 19:43:35.204057
1707,3.98,2025-12-29 19:44:00.243059
1708,16.77,2025-12-29 19:44:41.579292
1709,1.17,2025-12-29 19:44:51.420347
1710,1.27,2025-12-29 19:45:02.255389
1711,1.07,2025-12-29 19:45:11.804171
1712,6.09,2025-12-29 19:45:41.702986
1713,15.42,2025-12-29 19:46:22.923575
1714,13.45,2025-12-29 19:47:01.306402
1715,2.39,2025-12-29 19:47:20.562845
1716,2.02,2025-12-29 19:47:36.645281
1717,1.84,2025-12-29 19:47:51.772455
1718,9.85,2025-12-29 19:48:27.316413
1719,1.38,2025-12-29 19:48:39.598175
1720,5.1,2025-12-29 19:49:07.188363
1721,30,2025-12-29 19:49:35.119263
1722,1.42,2025-12-29 19:49:47.242983
1723,1.26,2025-12-29 19:49:58.483728
1724,1.72,2025-12-29 19:50:12.964621
1725,1.19,2025-12-29 19:50:23.203547
1726,16.09,2025-12-29 19:51:04.21005
1727,158.05,2025-12-29 19:52:12.87918
1728,83.95,2025-12-29 19:53:14.523094
1729,5.99,2025-12-29 19:53:44.27952
1730,16.85,2025-12-29 19:54:26.095724
1731,1.29,2025-12-29 19:54:36.898332
1732,3.73,2025-12-29 19:55:01.576527
1733,2.41,2025-12-29 19:55:19.249545
1734,2.07,2025-12-29 19:55:36.670519
1735,1.78,2025-12-29 19:55:51.604772
1736,2.24,2025-12-29 19:56:09.745048
1737,3.76,2025-12-29 19:56:33.037139
1738,3.06,2025-12-29 19:56:54.747787
1739,11.68,2025-12-29 19:57:32.776187
1740,6.85,2025-12-29 19:58:03.555814
1741,1.52,2025-12-29 19:58:17.021255
1742,1.42,2025-12-29 19:58:29.234404
1743,3.21,2025-12-29 19:58:50.621253
1744,1.27,2025-12-29 19:59:01.879683
1745,1.62,2025-12-29 19:59:15.59662
1746,1.32,2025-12-29 19:59:26.925156
1747,1.26,2025-12-29 19:59:38.319284
1748,3.65,2025-12-29 20:00:01.580685
1749,11.06,2025-12-29 20:00:38.423723
1750,1.33,2025-12-29 20:00:50.189772
1751,1.37,2025-12-29 20:01:02.209274
1752,1.9,2025-12-29 20:01:18.132009
1753,1.09,2025-12-29 20:01:26.653996
1754,1.61,2025-12-29 20:01:40.429576
1755,1.75,2025-12-29 20:01:55.632133
1756,1.07,2025-12-29 20:02:04.493168
1757,2.54,2025-12-29 20:02:23.956601
1758,1.31,2025-12-29 20:02:36.203305
1759,10.62,2025-12-29 20:03:11.316522
1760,2.07,2025-12-29 20:03:28.117985
1761,1.26,2025-12-29 20:03:40.079026
1762,5.69,2025-12-29 20:04:08.139848
1763,1.31,2025-12-29 20:04:19.420933
1764,1.59,2025-12-29 20:04:32.761016
1765,2.36,2025-12-29 20:04:51.479703
1766,1.78,2025-12-29 20:05:06.583795
1767,2.35,2025-12-29 20:05:25.358725
1768,3.08,2025-12-29 20:05:46.259052
1769,1.04,2025-12-29 20:05:58.361502
1770,15.84,2025-12-29 20:06:35.868345
1771,1.02,2025-12-29 20:06:44.708472
1772,1.27,2025-12-29 20:06:55.328133
1773,2.44,2025-12-29 20:07:14.37258
1774,1.41,2025-12-29 20:07:26.503961
1775,4.82,2025-12-29 20:07:53.451364
1776,6.48,2025-12-29 20:08:23.250969
1777,2.77,2025-12-29 20:08:43.933152
